mode,date,tap,time,count
ferry,20200224,off,09:00,672
ferry,20200224,off,09:15,453
ferry,20200224,off,09:30,427
ferry,20200224,off,09:45,389
ferry,20200224,off,10:00,390
ferry,20200224,off,10:15,472
ferry,20200224,off,10:30,461
ferry,20200224,off,10:45,638
ferry,20200224,off,11:00,545
ferry,20200224,off,11:15,606
ferry,20200224,off,11:30,615
ferry,20200224,off,11:45,787
ferry,20200224,off,12:00,524
ferry,20200224,off,12:15,719
ferry,20200224,off,12:30,635
ferry,20200224,off,12:45,694
ferry,20200224,off,13:00,441
ferry,20200224,off,13:15,674
ferry,20200224,off,13:30,577
ferry,20200224,off,13:45,572
ferry,20200224,off,14:00,582
ferry,20200224,off,14:15,655
ferry,20200224,off,14:30,628
ferry,20200224,off,14:45,683
ferry,20200224,off,15:00,668
ferry,20200224,off,15:15,623
ferry,20200224,off,15:30,678
ferry,20200224,off,15:45,709
ferry,20200224,off,16:00,750
ferry,20200224,off,16:15,760
ferry,20200224,off,16:30,764
ferry,20200224,off,16:45,789
ferry,20200224,off,17:00,791
ferry,20200224,off,17:15,1140
ferry,20200224,off,17:30,1339
ferry,20200224,off,17:45,1128
ferry,20200224,off,18:00,1268
ferry,20200224,off,18:15,1178
ferry,20200224,off,18:30,802
ferry,20200224,off,18:45,674
ferry,20200224,off,19:00,626
ferry,20200224,off,19:15,370
ferry,20200224,off,19:30,392
ferry,20200224,off,19:45,207
ferry,20200224,off,20:00,240
ferry,20200224,off,20:15,222
ferry,20200224,off,20:30,217
ferry,20200224,off,20:45,95
ferry,20200224,off,21:00,215
ferry,20200224,off,21:15,99
ferry,20200224,off,21:30,180
ferry,20200224,off,21:45,136
ferry,20200224,off,22:00,71
ferry,20200224,off,22:15,93
ferry,20200224,off,22:30,101
ferry,20200224,off,23:15,111
ferry,20200224,on,06:00,94
ferry,20200224,on,06:15,168
ferry,20200224,on,06:30,240
ferry,20200224,on,06:45,378
ferry,20200224,on,07:00,496
ferry,20200224,on,07:15,857
ferry,20200224,on,07:30,1089
ferry,20200224,on,07:45,1433
ferry,20200224,on,08:00,1277
ferry,20200224,on,08:15,962
ferry,20200224,on,08:30,896
ferry,20200224,on,08:45,570
ferry,20200224,on,09:00,475
ferry,20200224,on,09:15,480
ferry,20200224,on,09:30,436
ferry,20200224,on,09:45,444
ferry,20200224,on,10:00,558
ferry,20200224,on,10:15,555
ferry,20200224,on,10:30,587
ferry,20200224,on,10:45,732
ferry,20200224,on,11:00,730
ferry,20200224,on,11:15,645
ferry,20200224,on,11:30,681
ferry,20200224,on,11:45,618
ferry,20200224,on,12:00,583
ferry,20200224,on,12:15,577
ferry,20200224,on,12:30,582
ferry,20200224,on,12:45,563
ferry,20200224,on,13:00,635
ferry,20200224,on,13:15,557
ferry,20200224,on,13:30,648
ferry,20200224,on,13:45,605
ferry,20200224,on,14:00,731
ferry,20200224,on,14:15,520
ferry,20200224,on,14:30,804
ferry,20200224,on,14:45,493
ferry,20200224,on,15:00,804
ferry,20200224,on,15:15,598
ferry,20200224,on,15:30,782
ferry,20200224,on,15:45,676
ferry,20200224,on,16:00,897
ferry,20200224,on,16:15,622
ferry,20200224,on,16:30,835
ferry,20200224,on,16:45,925
ferry,20200224,on,17:00,1242
ferry,20200224,on,17:15,1414
