mode,date,tap,time,count
bus,20200327,off,17:00,5179
bus,20200327,off,17:15,5375
bus,20200327,off,17:30,5274
bus,20200327,off,17:45,5167
bus,20200327,off,18:00,4538
bus,20200327,off,18:15,4552
bus,20200327,off,18:30,3751
bus,20200327,off,18:45,3149
bus,20200327,off,19:00,2596
bus,20200327,off,19:15,2288
bus,20200327,off,19:30,1943
bus,20200327,off,19:45,1665
bus,20200327,off,20:00,1455
bus,20200327,off,20:15,1352
bus,20200327,off,20:30,1185
bus,20200327,off,20:45,1035
bus,20200327,off,21:00,924
bus,20200327,off,21:15,967
bus,20200327,off,21:30,951
bus,20200327,off,21:45,804
bus,20200327,off,22:00,780
bus,20200327,off,22:15,764
bus,20200327,off,22:30,681
bus,20200327,off,22:45,499
bus,20200327,off,23:00,391
bus,20200327,off,23:15,370
bus,20200327,off,23:30,267
bus,20200327,off,23:45,255
bus,20200327,on,00:00,130
bus,20200327,on,00:15,140
bus,20200327,on,00:30,131
bus,20200327,on,00:45,92
bus,20200327,on,01:00,98
bus,20200327,on,01:15,96
bus,20200327,on,01:30,112
bus,20200327,on,01:45,53
bus,20200327,on,02:00,98
bus,20200327,on,02:15,95
bus,20200327,on,02:30,103
bus,20200327,on,02:45,84
bus,20200327,on,03:00,79
bus,20200327,on,03:15,110
bus,20200327,on,03:30,113
bus,20200327,on,03:45,99
bus,20200327,on,04:00,136
bus,20200327,on,04:15,157
bus,20200327,on,04:30,310
bus,20200327,on,04:45,566
bus,20200327,on,05:00,937
bus,20200327,on,05:15,1596
bus,20200327,on,05:30,2261
bus,20200327,on,05:45,3001
bus,20200327,on,06:00,3745
bus,20200327,on,06:15,4307
