mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
train,20200323,Redfern Station,215,Westfield_Hurstville,2606,246
train,20200323,Redfern Station,215,Westmead Station_South,1007,99
train,20200323,Redfern Station,215,West Ryde Station_West,1583,55
train,20200323,Redfern Station,215,Wolli Creek Station,2702,111
train,20200323,Regents Park Station,1347,Auburn Station_South,1309,48
train,20200323,Regents Park Station,1347,Bankstown Square,2305,75
train,20200323,Regents Park Station,1347,Parramatta Station_North,1055,66
train,20200323,Regents Park Station,1347,Sydney CBD_Sydney Town Hall,103,37
train,20200323,Revesby Station_South,2384,,,46
train,20200323,Revesby Station_South,2384,Beaconsfield Industrial Area_Green Square Station,264,49
train,20200323,Revesby Station_South,2384,Campbelltown Station_North,3213,46
train,20200323,Revesby Station_South,2384,Central Station,146,269
train,20200323,Revesby Station_South,2384,Glenfield Station_North,3277,56
train,20200323,Revesby Station_South,2384,Mascot Station,411,92
train,20200323,Revesby Station_South,2384,North Sydney Station,1957,54
train,20200323,Revesby Station_South,2384,Padstow Station_South,2360,46
train,20200323,Revesby Station_South,2384,Panania Station_North,2370,47
train,20200323,Revesby Station_South,2384,Redfern Station,215,39
train,20200323,Revesby Station_South,2384,Revesby Station_South,2384,37
train,20200323,Revesby Station_South,2384,Riverwood Station,2648,51
train,20200323,Revesby Station_South,2384,St James Station,107,312
train,20200323,Revesby Station_South,2384,Sydney CBD_Circular Quay Station-Wharves,26,67
train,20200323,Revesby Station_South,2384,Sydney CBD_Sydney Town Hall,103,100
train,20200323,Revesby Station_South,2384,Sydney CBD_Wynyard Station_George St,57,198
train,20200323,Rhodes Station_West,668,,,54
train,20200323,Rhodes Station_West,668,Ashfield Station_North,902,37
train,20200323,Rhodes Station_West,668,Auburn Station_South,1309,67
train,20200323,Rhodes Station_West,668,Blacktown Station_North,4105,56
train,20200323,Rhodes Station_West,668,Bondi Junction Station,517,52
train,20200323,Rhodes Station_West,668,Burwood Station_South,896,206
train,20200323,Rhodes Station_West,668,Central Station,146,427
train,20200323,Rhodes Station_West,668,Chatswood Station_West,1806,95
train,20200323,Rhodes Station_West,668,Eastwood Station,1506,141
train,20200323,Rhodes Station_West,668,Epping Station_East,1406,82
train,20200323,Rhodes Station_West,668,Kingsgate Shopping Centre,171,41
train,20200323,Rhodes Station_West,668,Lidcombe_Joseph St and James St,1341,38
train,20200323,Rhodes Station_West,668,Macquarie Centre,1539,53
train,20200323,Rhodes Station_West,668,Martin Place Station,77,39
train,20200323,Rhodes Station_West,668,Mascot Station,411,42
train,20200323,Rhodes Station_West,668,Meadowbank Station_East,1589,75
train,20200323,Rhodes Station_West,668,North Sydney Station,1957,92
train,20200323,Rhodes Station_West,668,Parramatta Station_North,1055,143
train,20200323,Rhodes Station_West,668,Redfern Station,215,112
train,20200323,Rhodes Station_West,668,Rhodes Station_West,668,58
train,20200323,Rhodes Station_West,668,St Leonards,1844,44
train,20200323,Rhodes Station_West,668,Strathfield Station_North,969,247
train,20200323,Rhodes Station_West,668,Sydney CBD_Sydney Town Hall,103,481
train,20200323,Rhodes Station_West,668,Sydney CBD_Wynyard Station_George St,57,294
train,20200323,Rhodes Station_West,668,Westfield Hornsby_Hornsby Station_East,1627,63
train,20200323,Rhodes Station_West,668,Westfield_Hurstville,2606,39
train,20200323,Rhodes Station_West,668,West Ryde Station_West,1583,94
train,20200323,Richmond Station,4703,Blacktown Station_North,4105,62
train,20200323,Richmond Station,4703,Parramatta Station_North,1055,56
train,20200323,Riverstone Station_East,3940,Blacktown Station_North,4105,91
train,20200323,Riverstone Station_East,3940,Central Station,146,44
train,20200323,Riverstone Station_East,3940,Parramatta Station_North,1055,100
train,20200323,Riverstone Station_East,3940,Sydney CBD_Sydney Town Hall,103,39
train,20200323,Riverwood Station,2648,,,43
train,20200323,Riverwood Station,2648,Beaconsfield Industrial Area_Green Square Station,264,66
train,20200323,Riverwood Station,2648,Central Station,146,256
train,20200323,Riverwood Station,2648,Mascot Station,411,81
train,20200323,Riverwood Station,2648,North Sydney Station,1957,51
train,20200323,Riverwood Station,2648,Padstow Station_South,2360,61
train,20200323,Riverwood Station,2648,Revesby Station_South,2384,53
train,20200323,Riverwood Station,2648,St James Station,107,228
train,20200323,Riverwood Station,2648,Sydney CBD_Circular Quay Station-Wharves,26,55
train,20200323,Riverwood Station,2648,Sydney CBD_Sydney Town Hall,103,87
train,20200323,Riverwood Station,2648,Sydney CBD_Wynyard Station_George St,57,133
train,20200323,Rockdale Station,2766,,,91
train,20200323,Rockdale Station,2766,Allawah Station_North,2605,78
train,20200323,Rockdale Station,2766,Arncliffe_Wollongong Rd and Kelsey St,2705,76
train,20200323,Rockdale Station,2766,Auburn Station_South,1309,58
train,20200323,Rockdale Station,2766,Beaconsfield Industrial Area_Green Square Station,264,66
train,20200323,Rockdale Station,2766,Bondi Junction Station,517,245
train,20200323,Rockdale Station,2766,Carlton Station_North,2725,70
train,20200323,Rockdale Station,2766,Central Station,146,538
train,20200323,Rockdale Station,2766,Chatswood Station_West,1806,42
train,20200323,Rockdale Station,2766,Edgecliff Station,539,105
train,20200323,Rockdale Station,2766,Kingsgate Shopping Centre,171,119
train,20200323,Rockdale Station,2766,Kogarah Station_East,2736,328
train,20200323,Rockdale Station,2766,Martin Place Station,77,244
train,20200323,Rockdale Station,2766,Mascot Station,411,99
train,20200323,Rockdale Station,2766,Mortdale Station_West,2614,39
train,20200323,Rockdale Station,2766,Newtown Station_South,249,36
train,20200323,Rockdale Station,2766,North Sydney Station,1957,118
train,20200323,Rockdale Station,2766,Parramatta Station_North,1055,90
train,20200323,Rockdale Station,2766,Penshurst Station_South,2627,48
train,20200323,Rockdale Station,2766,Redfern Station,215,128
train,20200323,Rockdale Station,2766,Rockdale Station,2766,182
train,20200323,Rockdale Station,2766,St James Station,107,45
train,20200323,Rockdale Station,2766,St Leonards,1844,50
train,20200323,Rockdale Station,2766,Strathfield Station_North,969,36
train,20200323,Rockdale Station,2766,Sutherland Station_West,2850,35
train,20200323,Rockdale Station,2766,Sydenham Station_East,331,106
train,20200323,Rockdale Station,2766,Sydney CBD_Circular Quay Station-Wharves,26,79
train,20200323,Rockdale Station,2766,Sydney CBD_Sydney Town Hall,103,859
train,20200323,Rockdale Station,2766,Sydney CBD_Wynyard Station_George St,57,382
train,20200323,Rockdale Station,2766,Westfield_Hurstville,2606,613
train,20200323,Rockdale Station,2766,Westfield_Miranda Station_North,2936,62
train,20200323,Rockdale Station,2766,Wolli Creek Station,2702,113
train,20200323,Rooty Hill Station_South,4052,,,43
train,20200323,Rooty Hill Station_South,4052,Blacktown Station_North,4105,172
train,20200323,Rooty Hill Station_South,4052,Central Station,146,137
train,20200323,Rooty Hill Station_South,4052,Mount Druitt Station_South,4040,78
train,20200323,Rooty Hill Station_South,4052,North Sydney Station,1957,37
train,20200323,Rooty Hill Station_South,4052,Parramatta Station_North,1055,322
train,20200323,Rooty Hill Station_South,4052,Penrith Station Car Park,4977,59
train,20200323,Rooty Hill Station_South,4052,Redfern Station,215,42
train,20200323,Rooty Hill Station_South,4052,Seven Hills,4155,53
train,20200323,Rooty Hill Station_South,4052,St Marys Station_South_East,5011,92
train,20200323,Rooty Hill Station_South,4052,Strathfield Station_North,969,38
train,20200323,Rooty Hill Station_South,4052,Sydney CBD_Sydney Town Hall,103,134
train,20200323,Rooty Hill Station_South,4052,Sydney CBD_Wynyard Station_George St,57,120
train,20200323,Rooty Hill Station_South,4052,Westmead Station_South,1007,57
train,20200323,Roseville Station_East,1714,Central Station,146,64
train,20200323,Roseville Station_East,1714,Chatswood Station_West,1806,192
train,20200323,Roseville Station_East,1714,North Sydney Station,1957,72
train,20200323,Roseville Station_East,1714,St Leonards,1844,60
train,20200323,Roseville Station_East,1714,Sydney CBD_Sydney Town Hall,103,96
train,20200323,Roseville Station_East,1714,Sydney CBD_Wynyard Station_George St,57,125
train,20200323,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Castle Towers,4533,80
train,20200323,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Chatswood Station_West,1806,120
train,20200323,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Eden Park Shopping Centre,1548,97
train,20200323,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Macquarie Centre,1539,91
train,20200323,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,North Sydney Station,1957,80
train,20200323,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Rouse Hill Town Centre,4444,36
train,20200323,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,St Leonards,1844,74
train,20200323,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Sydney CBD_Sydney Town Hall,103,58
train,20200323,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Sydney CBD_Wynyard Station_George St,57,129
train,20200323,Rouse Hill Town Centre,4444,Baulkham Hills_Norwest Bvd and Columbia Av,4515,47
train,20200323,Rouse Hill Town Centre,4444,Bella Vista_Commercial Area,4516,51
train,20200323,Rouse Hill Town Centre,4444,Castle Towers,4533,132
train,20200323,Rouse Hill Town Centre,4444,Central Station,146,46
train,20200323,Rouse Hill Town Centre,4444,Chatswood Station_West,1806,55
train,20200323,Rouse Hill Town Centre,4444,Kellyville_Riley T-Way,4559,37
train,20200323,Rouse Hill Town Centre,4444,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,48
train,20200323,Rouse Hill Town Centre,4444,Rouse Hill Town Centre,4444,64
train,20200323,Rouse Hill Town Centre,4444,Sydney CBD_Sydney Town Hall,103,49
train,20200323,Rouse Hill Town Centre,4444,Sydney CBD_Wynyard Station_George St,57,58
train,20200323,Ryde Hospital_Denistone Station_East,1510,Sydney CBD_Sydney Town Hall,103,38
train,20200323,Ryde Hospital_Denistone Station_East,1510,Sydney CBD_Wynyard Station_George St,57,40
train,20200323,Schofields_New Station,3963,Blacktown Station_North,4105,101
train,20200323,Schofields_New Station,3963,Central Station,146,100
train,20200323,Schofields_New Station,3963,Parramatta Station_North,1055,242
train,20200323,Schofields_New Station,3963,Redfern Station,215,51
train,20200323,Schofields_New Station,3963,Seven Hills,4155,37
train,20200323,Schofields_New Station,3963,Strathfield Station_North,969,38
train,20200323,Schofields_New Station,3963,Sydney CBD_Sydney Town Hall,103,107
train,20200323,Schofields_New Station,3963,Sydney CBD_Wynyard Station_George St,57,108
train,20200323,Schofields_New Station,3963,Westmead Station_South,1007,59
train,20200323,Sefton Station_South,1207,Bankstown Square,2305,90
train,20200323,Sefton Station_South,1207,Cabramatta Station_East,3418,43
train,20200323,Seven Hills,4155,,,76
train,20200323,Seven Hills,4155,Auburn Station_South,1309,44
train,20200323,Seven Hills,4155,Blacktown Station_North,4105,218
train,20200323,Seven Hills,4155,Burwood Station_South,896,53
train,20200323,Seven Hills,4155,Central Station,146,241
train,20200323,Seven Hills,4155,Kingswood Station_South,4951,36
train,20200323,Seven Hills,4155,Mount Druitt Station_South,4040,128
train,20200323,Seven Hills,4155,North Sydney Station,1957,65
train,20200323,Seven Hills,4155,Parramatta Station_North,1055,560
train,20200323,Seven Hills,4155,Pendle Hill Station_North,1082,56
train,20200323,Seven Hills,4155,Penrith Station Car Park,4977,58
train,20200323,Seven Hills,4155,Quakers Hill Station,3926,36
train,20200323,Seven Hills,4155,Redfern Station,215,80
train,20200323,Seven Hills,4155,Rooty Hill Station_South,4052,44
train,20200323,Seven Hills,4155,Seven Hills,4155,44
train,20200323,Seven Hills,4155,St Marys Station_South_East,5011,93
train,20200323,Seven Hills,4155,Strathfield Station_North,969,58
train,20200323,Seven Hills,4155,Sydney CBD_Sydney Town Hall,103,229
train,20200323,Seven Hills,4155,Sydney CBD_Wynyard Station_George St,57,223
train,20200323,Seven Hills,4155,Toongabbie Station_East,1076,48
train,20200323,Seven Hills,4155,Wentworthville Station_South,1006,49
train,20200323,Seven Hills,4155,Westmead Station_South,1007,98
train,20200323,Springwood Station_South,4644,Central Station,146,60
train,20200323,Springwood Station_South,4644,Parramatta Station_North,1055,77
train,20200323,Springwood Station_South,4644,Penrith Station Car Park,4977,65
train,20200323,Stanmore Station_South,320,Ashfield Station_North,902,36
train,20200323,Stanmore Station_South,320,Burwood Station_South,896,47
train,20200323,Stanmore Station_South,320,Central Station,146,135
train,20200323,Stanmore Station_South,320,Newtown Station_South,249,37
train,20200323,Stanmore Station_South,320,North Sydney Station,1957,47
train,20200323,Stanmore Station_South,320,Parramatta Station_North,1055,62
train,20200323,Stanmore Station_South,320,Redfern Station,215,46
train,20200323,Stanmore Station_South,320,Strathfield Station_North,969,43
train,20200323,Stanmore Station_South,320,Sydney CBD_Circular Quay Station-Wharves,26,44
train,20200323,Stanmore Station_South,320,Sydney CBD_Sydney Town Hall,103,180
train,20200323,Stanmore Station_South,320,Sydney CBD_Wynyard Station_George St,57,165
train,20200323,St James Station,107,,,173
train,20200323,St James Station,107,Ashfield Station_North,902,113
train,20200323,St James Station,107,Auburn Station_South,1309,80
train,20200323,St James Station,107,Bankstown Square,2305,168
train,20200323,St James Station,107,Bardwell Park Station,2728,78
train,20200323,St James Station,107,Beaconsfield Industrial Area_Green Square Station,264,492
train,20200323,St James Station,107,Belmore_All Saints Greek Orthodox Church,2507,115
train,20200323,St James Station,107,Beverly Hills Station_North,2620,124
train,20200323,St James Station,107,Bexley North Station,2729,68
train,20200323,St James Station,107,Blacktown Station_North,4105,50
train,20200323,St James Station,107,Burwood Station_South,896,78
train,20200323,St James Station,107,Cabramatta Station_East,3418,55
train,20200323,St James Station,107,Campbelltown Station_North,3213,260
train,20200323,St James Station,107,Campsie_Anzac Square,2508,201
train,20200323,St James Station,107,Canterbury Station_North,897,114
train,20200323,St James Station,107,Central Station,146,158
train,20200323,St James Station,107,Dulwich Hill Station_South,946,120
train,20200323,St James Station,107,East Hills Station,2373,57
train,20200323,St James Station,107,Edmonson Park,3865,92
train,20200323,St James Station,107,Epping Station_East,1406,37
train,20200323,St James Station,107,Erskineville Station_West,255,130
train,20200323,St James Station,107,Fairfield Station_West,3456,53
train,20200323,St James Station,107,Glenfield Station_North,3277,196
train,20200323,St James Station,107,Granville Station_South,1224,37
train,20200323,St James Station,107,Holsworthy Army Base,3830,251
train,20200323,St James Station,107,Hurlstone Park_Edgeware School,928,86
train,20200323,St James Station,107,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,136
train,20200323,St James Station,107,Kingsgrove Station_South,2731,128
train,20200323,St James Station,107,Kogarah Station_East,2736,44
train,20200323,St James Station,107,Lakemba Station_South,2535,100
train,20200323,St James Station,107,Leppington_Bringelly Rd and Eastwood Rd,3655,94
train,20200323,St James Station,107,Leumeah,3271,162
train,20200323,St James Station,107,Lidcombe_Joseph St and James St,1341,51
train,20200323,St James Station,107,Liverpool Station_East,3848,54
train,20200323,St James Station,107,Macarthur Station_North,3217,113
train,20200323,St James Station,107,Macquarie Fields Station_West,3244,43
train,20200323,St James Station,107,Marrickville Station_South,310,111
train,20200323,St James Station,107,Mascot Station,411,829
train,20200323,St James Station,107,Merrylands Station_West,1277,48
train,20200323,St James Station,107,Minto Industrial Area_Northern End_Minto Station,3289,131
train,20200323,St James Station,107,Narwee Station,2621,131
train,20200323,St James Station,107,Newtown Station_South,249,45
train,20200323,St James Station,107,Padstow Station_South,2360,166
train,20200323,St James Station,107,Panania Station_North,2370,94
train,20200323,St James Station,107,Parramatta Station_North,1055,88
train,20200323,St James Station,107,Penrith Station Car Park,4977,37
train,20200323,St James Station,107,Punchbowl Station,2543,85
train,20200323,St James Station,107,Redfern Station,215,101
train,20200323,St James Station,107,Revesby Station_South,2384,282
train,20200323,St James Station,107,Riverwood Station,2648,201
train,20200323,St James Station,107,Rockdale Station,2766,44
train,20200323,St James Station,107,St James Station,107,216
train,20200323,St James Station,107,St Peters Station_South,328,186
train,20200323,St James Station,107,Strathfield Station_North,969,102
train,20200323,St James Station,107,Sydenham Station_East,331,57
train,20200323,St James Station,107,Sydney CBD_Circular Quay Station-Wharves,26,281
train,20200323,St James Station,107,Sydney CBD_Wynyard Station_George St,57,217
train,20200323,St James Station,107,Sydney Domestic Airport,433,114
train,20200323,St James Station,107,Sydney International Airport,434,120
train,20200323,St James Station,107,Turrella Station,2701,65
train,20200323,St James Station,107,Warwick Farm Station_West,3837,39
train,20200323,St James Station,107,Westfield_Hurstville,2606,56
train,20200323,St James Station,107,Wiley Park Station_South,2538,49
train,20200323,St James Station,107,Wolli Creek Station,2702,222
train,20200323,St James Station,107,Yagoona Station_West,2397,56
train,20200323,St Leonards,1844,,,89
train,20200323,St Leonards,1844,Artarmon Station_East,1808,174
train,20200323,St Leonards,1844,Ashfield Station_North,902,54
train,20200323,St Leonards,1844,Asquith_East,1609,49
train,20200323,St Leonards,1844,Auburn Station_South,1309,48
train,20200323,St Leonards,1844,Beaconsfield Industrial Area_Green Square Station,264,35
train,20200323,St Leonards,1844,Blacktown Station_North,4105,77
train,20200323,St Leonards,1844,Bondi Junction Station,517,92
train,20200323,St Leonards,1844,Burwood Station_South,896,57
train,20200323,St Leonards,1844,Castle Towers,4533,47
train,20200323,St Leonards,1844,Central Station,146,384
train,20200323,St Leonards,1844,Chatswood Station_West,1806,772
train,20200323,St Leonards,1844,Cherrybook_Robert Road Park West,4574,61
train,20200323,St Leonards,1844,Eden Park Shopping Centre,1548,60
train,20200323,St Leonards,1844,Epping Station_East,1406,150
train,20200323,St Leonards,1844,Gordon Station_East,1703,121
train,20200323,St Leonards,1844,Gosford Station_East,5334,54
train,20200323,St Leonards,1844,Kellyville_Riley T-Way,4559,66
train,20200323,St Leonards,1844,Killara Station_East,1705,52
train,20200323,St Leonards,1844,Kingsgate Shopping Centre,171,53
train,20200323,St Leonards,1844,Kogarah Station_East,2736,44
train,20200323,St Leonards,1844,Lidcombe_Joseph St and James St,1341,57
train,20200323,St Leonards,1844,Lindfield Station_West,1713,100
train,20200323,St Leonards,1844,Macquarie Centre,1539,121
train,20200323,St Leonards,1844,Mascot Station,411,56
train,20200323,St Leonards,1844,Milsons Point Station_West and Ferry Wharf,1960,97
train,20200323,St Leonards,1844,Mount Druitt Station_South,4040,36
train,20200323,St Leonards,1844,Newtown Station_South,249,76
train,20200323,St Leonards,1844,North Ryde Station_South,1562,38
train,20200323,St Leonards,1844,North Sydney Station,1957,187
train,20200323,St Leonards,1844,Parramatta Station_North,1055,133
train,20200323,St Leonards,1844,Redfern Station,215,122
train,20200323,St Leonards,1844,Rockdale Station,2766,42
train,20200323,St Leonards,1844,Roseville Station_East,1714,59
train,20200323,St Leonards,1844,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,70
train,20200323,St Leonards,1844,St Leonards,1844,132
train,20200323,St Leonards,1844,Strathfield Station_North,969,117
train,20200323,St Leonards,1844,Sydney CBD_Sydney Town Hall,103,596
train,20200323,St Leonards,1844,Sydney CBD_Wynyard Station_George St,57,478
train,20200323,St Leonards,1844,Turramurra Station_West,1743,70
train,20200323,St Leonards,1844,Wahroonga Station,1751,44
train,20200323,St Leonards,1844,Waitara Station_South,1634,100
train,20200323,St Leonards,1844,Waverton Station,1919,40
train,20200323,St Leonards,1844,Westfield Hornsby_Hornsby Station_East,1627,248
train,20200323,St Leonards,1844,Westfield_Hurstville,2606,67
train,20200323,St Leonards,1844,Wollstonecraft Station,1916,57
train,20200323,St Leonards,1844,Woy Woy Station,5397,79
train,20200323,St Marys Station_South_East,5011,,,106
train,20200323,St Marys Station_South_East,5011,Blacktown Station_North,4105,356
train,20200323,St Marys Station_South_East,5011,Central Station,146,150
train,20200323,St Marys Station_South_East,5011,Doonside Station_North,4134,55
train,20200323,St Marys Station_South_East,5011,Kingswood Station_South,4951,76
train,20200323,St Marys Station_South_East,5011,Mount Druitt Station_South,4040,311
train,20200323,St Marys Station_South_East,5011,North Sydney Station,1957,51
train,20200323,St Marys Station_South_East,5011,Parramatta Station_North,1055,447
train,20200323,St Marys Station_South_East,5011,Penrith Station Car Park,4977,213
train,20200323,St Marys Station_South_East,5011,Redfern Station,215,58
train,20200323,St Marys Station_South_East,5011,Rooty Hill Station_South,4052,59
train,20200323,St Marys Station_South_East,5011,Seven Hills,4155,73
train,20200323,St Marys Station_South_East,5011,St Marys Station_South_East,5011,54
train,20200323,St Marys Station_South_East,5011,Strathfield Station_North,969,49
train,20200323,St Marys Station_South_East,5011,Sydney CBD_Sydney Town Hall,103,176
train,20200323,St Marys Station_South_East,5011,Sydney CBD_Wynyard Station_George St,57,153
train,20200323,St Marys Station_South_East,5011,Werrington Station_South_Uni of Western Sydney,4953,53
train,20200323,St Marys Station_South_East,5011,Westmead Station_South,1007,50
train,20200323,St Peters Station_South,328,Bankstown Square,2305,39
train,20200323,St Peters Station_South,328,Bondi Junction Station,517,42
train,20200323,St Peters Station_South,328,Central Station,146,149
train,20200323,St Peters Station_South,328,North Sydney Station,1957,35
train,20200323,St Peters Station_South,328,Redfern Station,215,43
train,20200323,St Peters Station_South,328,St James Station,107,135
train,20200323,St Peters Station_South,328,Sydney CBD_Circular Quay Station-Wharves,26,64
train,20200323,St Peters Station_South,328,Sydney CBD_Sydney Town Hall,103,149
train,20200323,St Peters Station_South,328,Sydney CBD_Wynyard Station_George St,57,191
train,20200323,Strathfield Station_North,969,,,286
train,20200323,Strathfield Station_North,969,Ashfield Station_North,902,276
train,20200323,Strathfield Station_North,969,Auburn Station_South,1309,386
train,20200323,Strathfield Station_North,969,Bankstown Square,2305,56
train,20200323,Strathfield Station_North,969,Beaconsfield Industrial Area_Green Square Station,264,59
train,20200323,Strathfield Station_North,969,Blacktown Station_North,4105,202
train,20200323,Strathfield Station_North,969,Bondi Junction Station,517,164
train,20200323,Strathfield Station_North,969,Burwood Station_South,896,517
train,20200323,Strathfield Station_North,969,Cabramatta Station_East,3418,60
train,20200323,Strathfield Station_North,969,Central Station,146,954
train,20200323,Strathfield Station_North,969,Chatswood Station_West,1806,143
train,20200323,Strathfield Station_North,969,Concord West Station_East,718,71
train,20200323,Strathfield Station_North,969,Croydon Station_South,921,40
train,20200323,Strathfield Station_North,969,Eastwood Station,1506,160
train,20200323,Strathfield Station_North,969,Eden Park Shopping Centre,1548,47
train,20200323,Strathfield Station_North,969,Edgecliff Station,539,65
train,20200323,Strathfield Station_North,969,Epping Station_East,1406,183
train,20200323,Strathfield Station_North,969,Fairfield Station_West,3456,63
train,20200323,Strathfield Station_North,969,Flemington Markets_Flemington Station,961,240
train,20200323,Strathfield Station_North,969,Gosford Station_East,5334,56
train,20200323,Strathfield Station_North,969,Granville Station_South,1224,136
train,20200323,Strathfield Station_North,969,Guildford Station_West,1267,41
train,20200323,Strathfield Station_North,969,Homebush Station_North,963,136
train,20200323,Strathfield Station_North,969,Kingsgate Shopping Centre,171,135
train,20200323,Strathfield Station_North,969,Kogarah Station_East,2736,73
train,20200323,Strathfield Station_North,969,Lewisham Station_South,939,44
train,20200323,Strathfield Station_North,969,Lidcombe_Joseph St and James St,1341,479
train,20200323,Strathfield Station_North,969,Liverpool Station_East,3848,71
train,20200323,Strathfield Station_North,969,Macquarie Centre,1539,95
train,20200323,Strathfield Station_North,969,Martin Place Station,77,75
train,20200323,Strathfield Station_North,969,Mascot Station,411,120
train,20200323,Strathfield Station_North,969,Meadowbank Station_East,1589,118
train,20200323,Strathfield Station_North,969,Merrylands Station_West,1277,98
train,20200323,Strathfield Station_North,969,Milsons Point Station_West and Ferry Wharf,1960,40
train,20200323,Strathfield Station_North,969,Mount Druitt Station_South,4040,61
train,20200323,Strathfield Station_North,969,Newtown Station_South,249,139
train,20200323,Strathfield Station_North,969,North Strathfield Station_West,719,71
train,20200323,Strathfield Station_North,969,North Sydney Station,1957,310
train,20200323,Strathfield Station_North,969,Parramatta_High St and Raymond St,1065,38
train,20200323,Strathfield Station_North,969,Parramatta Station_North,1055,722
train,20200323,Strathfield Station_North,969,Pendle Hill Station_North,1082,39
train,20200323,Strathfield Station_North,969,Penrith Station Car Park,4977,89
train,20200323,Strathfield Station_North,969,Petersham Station_South,321,58
train,20200323,Strathfield Station_North,969,Quakers Hill Station,3926,42
train,20200323,Strathfield Station_North,969,Redfern Station,215,269
train,20200323,Strathfield Station_North,969,Rhodes Station_West,668,271
train,20200323,Strathfield Station_North,969,Rockdale Station,2766,35
train,20200323,Strathfield Station_North,969,Rooty Hill Station_South,4052,45
train,20200323,Strathfield Station_North,969,Schofields_New Station,3963,35
train,20200323,Strathfield Station_North,969,Seven Hills,4155,66
train,20200323,Strathfield Station_North,969,Stanmore Station_South,320,38
train,20200323,Strathfield Station_North,969,St James Station,107,121
train,20200323,Strathfield Station_North,969,St Leonards,1844,104
train,20200323,Strathfield Station_North,969,St Marys Station_South_East,5011,51
train,20200323,Strathfield Station_North,969,Strathfield Station_North,969,1492
train,20200323,Strathfield Station_North,969,Summer Hill Station_South,953,49
train,20200323,Strathfield Station_North,969,Sydney CBD_Circular Quay Station-Wharves,26,147
train,20200323,Strathfield Station_North,969,Sydney CBD_Sydney Town Hall,103,1221
train,20200323,Strathfield Station_North,969,Sydney CBD_Wynyard Station_George St,57,813
train,20200323,Strathfield Station_North,969,Wentworthville Station_South,1006,40
train,20200323,Strathfield Station_North,969,Westfield Hornsby_Hornsby Station_East,1627,148
train,20200323,Strathfield Station_North,969,Westfield_Hurstville,2606,103
train,20200323,Strathfield Station_North,969,Westmead Station_South,1007,99
train,20200323,Strathfield Station_North,969,West Ryde Station_West,1583,119
train,20200323,Strathfield Station_North,969,Woy Woy Station,5397,55
train,20200323,Summer Hill Station_South,953,Ashfield Station_North,902,74
train,20200323,Summer Hill Station_South,953,Bondi Junction Station,517,36
train,20200323,Summer Hill Station_South,953,Burwood Station_South,896,60
train,20200323,Summer Hill Station_South,953,Central Station,146,159
train,20200323,Summer Hill Station_South,953,Newtown Station_South,249,58
train,20200323,Summer Hill Station_South,953,North Sydney Station,1957,44
train,20200323,Summer Hill Station_South,953,Parramatta Station_North,1055,72
train,20200323,Summer Hill Station_South,953,Redfern Station,215,60
train,20200323,Summer Hill Station_South,953,Strathfield Station_North,969,52
train,20200323,Summer Hill Station_South,953,Sydney CBD_Circular Quay Station-Wharves,26,35
train,20200323,Summer Hill Station_South,953,Sydney CBD_Sydney Town Hall,103,196
train,20200323,Summer Hill Station_South,953,Sydney CBD_Wynyard Station_George St,57,168
train,20200323,Sutherland Station_West,2850,,,104
train,20200323,Sutherland Station_West,2850,Bondi Junction Station,517,48
train,20200323,Sutherland Station_West,2850,Caringbah Station,2904,101
train,20200323,Sutherland Station_West,2850,Central Station,146,275
train,20200323,Sutherland Station_West,2850,Cronulla Station and Ferry Wharf,2919,76
train,20200323,Sutherland Station_West,2850,Engadine Station,2807,40
train,20200323,Sutherland Station_West,2850,Gymea Station_South,2928,59
train,20200323,Sutherland Station_West,2850,Jannali Station_West,2840,55
train,20200323,Sutherland Station_West,2850,Kingsgate Shopping Centre,171,81
train,20200323,Sutherland Station_West,2850,Kirrawee Station,2854,41
train,20200323,Sutherland Station_West,2850,Kogarah Station_East,2736,63
train,20200323,Sutherland Station_West,2850,Martin Place Station,77,244
train,20200323,Sutherland Station_West,2850,Mortdale Station_West,2614,43
train,20200323,Sutherland Station_West,2850,North Sydney Station,1957,80
train,20200323,Sutherland Station_West,2850,Parramatta Station_North,1055,40
train,20200323,Sutherland Station_West,2850,Redfern Station,215,77
train,20200323,Sutherland Station_West,2850,Sutherland Station_West,2850,65
train,20200323,Sutherland Station_West,2850,Sydney CBD_Sydney Town Hall,103,428
train,20200323,Sutherland Station_West,2850,Sydney CBD_Wynyard Station_George St,57,240
train,20200323,Sutherland Station_West,2850,Westfield_Hurstville,2606,182
train,20200323,Sutherland Station_West,2850,Westfield_Miranda Station_North,2936,144
train,20200323,Sydenham Station_East,331,,,70
